file,line_num,gt,pred,accuracy,cer,wer,cer_bin
1_9.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АББГДЕЁЖЗ ИИКЛМНОПРСТ У,0.9130434782608695,0.08695652173913043,0.6666666666666666,0-0.1
1_9.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФXЦ4WW66309-0123456709,0.5333333333333333,0.4782608695652174,1.0,0.3-0.5
1_9.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АЕВГДЕЕЖЗ ИЙКЛМИОПРСТУ,0.8444444444444444,0.17391304347826086,1.0,0.1-0.2
1_9.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,9XU4WW66309-0123456709,0.4444444444444444,0.5652173913043478,1.0,0.5-1.0
1_9.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЕЖЗИЙ КЛМНОПРЕТ УФХЦШЧЩЪЫЬЗ,0.7142857142857143,0.6086956521739131,1.0,0.5-1.0
1_9.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,H9-0123456709,0.5555555555555556,0.5652173913043478,1.0,0.5-1.0
1_9.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЕХОНКИЕX3У,0.13953488372093023,0.9090909090909091,1.0,0.5-1.0
1_9.png,12,ЮЯ-0123456789,9-0123456709,0.8,0.23076923076923078,1.0,0.2-0.3
1_9.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБВГДЕЁЖЗИЙКЛМНОПРСТ УФХЦЧШЩЪЫЬЗ,0.9538461538461539,0.06060606060606061,1.0,0-0.1
1_9.png,14,ЮЯ-0123456789,109-0123456709,0.7407407407407407,0.3076923076923077,1.0,0.3-0.5
1_9.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АББГДЕЁХЗИЙ КАМИОПРСТ УФХЦЧШЩЪЫ6,0.8307692307692308,0.18181818181818182,1.0,0.1-0.2
1_9.png,16,ЮЯ-0123456789,H9-0123456799,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
1_10.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
1_10.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,К,0.08333333333333333,0.9565217391304348,1.0,0.5-1.0
1_10.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,6829562210-60E999MM7X6,0.17777777777777778,0.9130434782608695,1.0,0.5-1.0
1_10.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖЗ ИЙКИМНОПРЕТ У,0.9130434782608695,0.08695652173913043,0.3333333333333333,0-0.1
1_10.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,68295422V0-6HE9199060X,0.13333333333333333,0.9565217391304348,1.0,0.5-1.0
1_10.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АББПДЕЕЖА,0.3125,0.782608695652174,1.0,0.5-1.0
1_10.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ИЙКАМНОПРОТУ,0.0,1.0,1.0,>1.0
1_10.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ФX04ШЩЫЕ 9Н9-0423454789,0.13043478260869565,1.0,1.0,>1.0
1_10.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБГДЕЁЖЗ ИЙКЛМНОПРСТ,0.0,1.0,2.0,>1.0
1_10.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,УXЧШЩ,0.07142857142857142,1.0,1.0,>1.0
1_10.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,3Ю9-012345709,0.5555555555555556,0.5652173913043478,1.0,0.5-1.0
1_10.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АЕБГДЕЕЖЗ ИЙКЛМНОПРСТ ЧРХЦЧШЩЪЫЬЭ,0.8484848484848485,0.21212121212121213,1.0,0.2-0.3
1_10.png,12,ЮЯ-0123456789,H9-1234577,0.6086956521739131,0.46153846153846156,1.0,0.3-0.5
1_10.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АЕВЕДЕЕЖЗИЙКИМНОТЕЕТЕУТХЦЧОЩЪЫЫ,0.625,0.3939393939393939,1.0,0.3-0.5
1_10.png,14,ЮЯ-0123456789,H8-0122456289,0.6923076923076923,0.3076923076923077,1.0,0.3-0.5
1_10.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБГДЕЕЖЗИЙКЛМНАПРСТ ЧХЦЧШШЫ,0.7666666666666667,0.30303030303030304,1.0,0.3-0.5
1_10.png,16,ЮЯ-0123456789,H-2,0.25,0.8461538461538461,1.0,0.5-1.0
2_1.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_1.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АББГДЕЕЖЗ ИЙКИМНОПРСТЧ,0.8,0.21739130434782608,1.0,0.2-0.3
2_1.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,6829521-60E91997M7X,0.19047619047619047,0.9130434782608695,1.0,0.5-1.0
2_1.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АББГДЕЁЖ3,0.4375,0.6956521739130435,1.0,0.5-1.0
2_1.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ИЙКЛМНОПРСТ У,0.0,1.0,2.0,>1.0
2_1.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ФXЦ4ШЩЫb 3H9-Д123456789,0.043478260869565216,1.0,1.0,>1.0
2_1.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБВГДЕЁЖЗ ИЙКАМНОПРСТ У,0.0,1.0,3.0,>1.0
2_1.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,6829520-BHE199MT,0.0,1.0,1.0,>1.0
2_1.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБВГДЕЁЖЗ ИЙКИМНОПРСТЧ,0.044444444444444446,1.0,2.0,>1.0
2_1.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,PX4W6b 3H9-2123456769,0.045454545454545456,1.0,1.0,>1.0
2_1.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБЕГДЕЁЖЗ ИЙКАМНОПРЕТ УФХЦЧШЩЪЫ,0.2962962962962963,1.3478260869565217,3.0,>1.0
2_1.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,H9-0123456789,0.0,1.0,1.0,>1.0
2_1.png,12,ЮЯ-0123456789,РББГДЕЁЖ3 ИЙКЛМНДПРЕТ ЧФХЦЧШЩЪЫЬЭ,0.043478260869565216,2.4615384615384617,3.0,>1.0
2_1.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,H9-0123456789,0.0,1.0,1.0,>1.0
2_1.png,14,ЮЯ-0123456789,,0.0,1.0,1.0,>1.0
2_1.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,H9-123456709,0.0,1.0,1.0,>1.0
2_1.png,16,ЮЯ-0123456789,  Е,0.0,1.0,1.0,>1.0
2_1.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,H9-123456780,0.0,1.0,1.0,>1.0
2_1.png,18,ЮЯ-0123456789,НБЕГДЕЁЖЗ ИЙКЛМНОПРСТ ЧФХЦЧШЩЪЫ3,0.044444444444444446,2.4615384615384617,3.0,>1.0
2_1.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,109-12345679,0.0,1.0,1.0,>1.0
2_2.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_2.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЕЖЗ ИЙКИМНОПРСТ.У,0.782608695652174,0.21739130434782608,1.0,0.2-0.3
2_2.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,FXL4Ш66319-0123A54789,0.45454545454545453,0.5652173913043478,1.0,0.5-1.0
2_2.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЁЖЗ ИЙКИМНОПРСТУ,0.8888888888888888,0.13043478260869565,1.0,0.1-0.2
2_2.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФXL4W61309-123456789,0.5116279069767442,0.5217391304347826,1.0,0.5-1.0
2_2.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЙГДЕЁХЗТИЙКИМНЕПРСТИУ,0.7391304347826086,0.2608695652173913,1.0,0.2-0.3
2_2.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,PX4W616309-423456789,0.4186046511627907,0.6086956521739131,1.0,0.5-1.0
2_2.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НОБГДЕЕХЗ ИЙКИМНОПРЕТ:У,0.6956521739130435,0.34782608695652173,1.0,0.3-0.5
2_2.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,FX4613H52123454789,0.3902439024390244,0.6521739130434783,1.0,0.5-1.0
2_2.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБЕГДЕЕХЗ ИЙКЛМНДПРСТ УФХЦЧШЩЫЗ,0.6666666666666666,0.5652173913043478,1.0,0.5-1.0
2_2.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,9-12345679,0.5454545454545454,0.6086956521739131,1.0,0.5-1.0
2_2.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБЕГДЕЁЖЗ ИЙКЛМНЕПРСТ УФХЦУШЩЪЫЫЗ,0.8181818181818182,0.21212121212121213,1.0,0.2-0.3
2_2.png,12,ЮЯ-0123456789,M9-2123456789,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
2_2.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБЕГДЕЕЖЗ ИЙКЛМНОПРЕТ,0.6296296296296297,0.5151515151515151,1.0,0.5-1.0
2_2.png,14,ЮЯ-0123456789,,0.0,1.0,1.0,>1.0
2_2.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,-1234567,0.0,1.0,1.0,>1.0
2_2.png,16,ЮЯ-0123456789,АБЕГДЕЕЖЗ ИЙКЛМНДПРЕТ ЧФХЦЧШЩЪЫЬ,0.0,2.4615384615384617,3.0,>1.0
2_2.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,H9-123454789,0.0,1.0,1.0,>1.0
2_2.png,18,ЮЯ-0123456789,АБГДЕЕХЗИЙКЛМНОПРСТУРХЦЧШЩЪЫ,0.0,2.1538461538461537,1.0,>1.0
2_2.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,-123457,0.0,1.0,1.0,>1.0
2_3.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_3.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,1.0,0.0,0.0,0-0.1
2_3.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФXЦ4WЩb6309-0123456789,0.6222222222222222,0.391304347826087,1.0,0.3-0.5
2_3.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖ3,0.5,0.6521739130434783,1.0,0.5-1.0
2_3.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ИЙКАМНОЛРЕТ У,0.0,1.0,2.0,>1.0
2_3.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,68295220-6HE919207X,0.0,1.0,1.0,>1.0
2_3.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,6 U0К X33T,0.12121212121212122,0.9565217391304348,3.0,0.5-1.0
2_3.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,9XЦ4WWb63H9-0123456789,0.0,1.0,1.0,>1.0
2_3.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБВГДЕЁЖЗ ИЙКЛМНОЛРСТ У,0.0,1.0,3.0,>1.0
2_3.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,PXL4WЩbb 3H9-1234567B9,0.044444444444444446,0.9565217391304348,1.0,0.5-1.0
2_3.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБЕГДЕЁЖЗ ИЙКЛМНОПРЕТ УФХЦЧШЩЪЫ 3,0.32142857142857145,1.434782608695652,4.0,>1.0
2_3.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,H9-0123456789,0.0,1.0,1.0,>1.0
2_3.png,12,ЮЯ-0123456789,АБВГДЕЁЖЗ ИЙКЛМНЛРСТ УФХЦЧШЩЪЫЬ3,0.044444444444444446,2.4615384615384617,3.0,>1.0
2_3.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,19-0123456789,0.0,1.0,1.0,>1.0
2_3.png,14,ЮЯ-0123456789,ЯББГДЕЁЖЗ ИЙКЛМНОПРЕТ,0.058823529411764705,1.6153846153846154,2.0,>1.0
2_3.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,УФХЦЧШЩЪЫЬЭ,0.5,0.6666666666666666,0.6666666666666666,0.5-1.0
2_3.png,16,ЮЯ-0123456789,H09-0123456789,0.8148148148148148,0.23076923076923078,1.0,0.2-0.3
2_3.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБВГДЕЁЖЗИЙКЛМНДПРСТ УФХЦЧШЩЪЫЬЗ,0.9230769230769231,0.09090909090909091,1.0,0-0.1
2_3.png,18,ЮЯ-0123456789,H9-0123456709,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
2_3.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АББГДЕЕЖЗ ЙЙКЛМНОПРСТ УФХЦЧШЩЪЫЬ Э,0.8656716417910447,0.15151515151515152,1.3333333333333333,0.1-0.2
2_3.png,20,ЮЯ-0123456789,H09-0123456789,0.8148148148148148,0.23076923076923078,1.0,0.2-0.3
2_4.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_4.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЕХЗ ИЙКИМНОПРСТУ,0.8444444444444444,0.17391304347826086,1.0,0.1-0.2
2_4.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,682952И-6HE919ТX6,0.15,0.9130434782608695,1.0,0.5-1.0
2_4.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЕЖЗ ИЙКЛМНОПРСТУ,0.9333333333333333,0.08695652173913043,1.0,0-0.1
2_4.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,68295ZZV0-6HE91997MH7X,0.13333333333333333,0.9130434782608695,1.0,0.5-1.0
2_4.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЁЖЗИЙКИМНОПРСТУ,0.8636363636363636,0.17391304347826086,1.0,0.1-0.2
2_4.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,682954ZV0-6HE9199MM7X,0.13636363636363635,0.9130434782608695,1.0,0.5-1.0
2_4.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖЗ ИЙКИМНОПЕСТУ,0.8888888888888888,0.13043478260869565,0.6666666666666666,0.1-0.2
2_4.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФXU4ШЩЪ66309-0123456789,0.6521739130434783,0.34782608695652173,1.0,0.3-0.5
2_4.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖЗ ИЙКИМНОПРСТ УФХЦНШЩЪЫЬЗ,0.7857142857142857,0.4782608695652174,0.6666666666666666,0.3-0.5
2_4.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,Ю0Я-Д12345А7899АБВГДЕЕX3ИЙКЛМНОПР,0.39285714285714285,1.391304347826087,1.0,>1.0
2_4.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,СТ49XЦ4ШЩЫЬ3Н9-Д123454709 96БГДЕ,0.12307692307692308,1.0,1.0,>1.0
2_4.png,12,ЮЯ-0123456789,ЕЖЗИЙКИМНОПРЕТУФХЦЧШЩЪЫЬЭЮЯ-И1234,0.30434782608695654,2.3846153846153846,1.0,>1.0
2_4.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,56789,0.0,1.0,1.0,>1.0
2_4.png,14,ЮЯ-0123456789,ОБВЕДЕЕХЗИЙКЛМНОПРСТУФХЦЧШД,0.0,2.076923076923077,1.0,>1.0
2_4.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,6Ы6309-012З456789 НБ6ГДЕЕX3ИКЛМН,0.27692307692307694,1.0,1.0,>1.0
2_4.png,16,ЮЯ-0123456789,00РСТУ9ХЦ4ШЩЫ630Я-1234579А6Г,0.3902439024390244,1.6923076923076923,1.0,>1.0
2_4.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ДЕЕЖЗИЙКЛМНДПРЕТУФХЦЧШЩЪЫЬ3НЯ-Д12,0.696969696969697,0.48484848484848486,1.0,0.3-0.5
2_4.png,18,ЮЯ-0123456789,3456789Н66ЕДЕЕХ3ИЙКЛМНОПР2ТУ9ХЦ4,0.3111111111111111,2.3076923076923075,1.0,>1.0
2_4.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,Д66309-0123456789:22:11:2025,0.03278688524590164,0.9696969696969697,1.0,0.5-1.0
2_5.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_5.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБГДЕЕЖЗИЙКЛМНОПРСТУФ,0.8636363636363636,0.21739130434782608,1.0,0.2-0.3
2_5.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,X44WWb6309-01234567B98,0.4444444444444444,0.6086956521739131,1.0,0.5-1.0
2_5.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,БЕГДЕЕЖЗ ИЙКИМНОЛАЕТ УР,0.6956521739130435,0.34782608695652173,1.0,0.3-0.5
2_5.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,X44WWb6309-01234567B9A,0.4444444444444444,0.6086956521739131,1.0,0.5-1.0
2_5.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ББГДЕЕЖЗИЙКИМНОПРСТУР,0.7727272727272727,0.30434782608695654,1.0,0.3-0.5
2_5.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,X44631-0123457B9,0.46153846153846156,0.6086956521739131,1.0,0.5-1.0
2_5.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,БЕГДЕЕХЗ ИЙКИМНОПРЕТ УФ,0.7391304347826086,0.30434782608695654,1.0,0.3-0.5
2_5.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,X41-0134567B7,0.4444444444444444,0.6521739130434783,1.0,0.5-1.0
2_5.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АББГДЕЕЖЗИИЙКАМНОПРСТ УФХЦ4ШШЪЫЬ,0.6909090909090909,0.5652173913043478,1.0,0.5-1.0
2_5.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,09-01234.567B9,0.5405405405405406,0.6086956521739131,1.0,0.5-1.0
2_5.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБВГДЕЕЖЗ ИЙКЛМНОПРСТ 4РХЦ4ШЩЬ,0.7936507936507936,0.2727272727272727,1.0,0.2-0.3
2_5.png,12,ЮЯ-0123456789,1-4347,0.42105263157894735,0.6923076923076923,1.0,0.5-1.0
2_5.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБГДЕЕХИКАМНПРЕТРХЦЧШЩЪЫ,0.6666666666666666,0.42424242424242425,1.0,0.3-0.5
2_5.png,14,ЮЯ-0123456789,09-012345.67B9,0.7407407407407407,0.3076923076923077,1.0,0.3-0.5
2_5.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБВГДЕЕЖ ИИКЛМНОПРЕТ УФХЦЧШЩЫ,0.7741935483870968,0.2727272727272727,1.0,0.2-0.3
2_5.png,16,ЮЯ-0123456789,09-01234567B9,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
2_5.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НГДЕЕХЗ ИИКЛМНОПРЕТ УРХЦЧШЩЫЬ,0.7096774193548387,0.36363636363636365,1.0,0.3-0.5
2_5.png,18,ЮЯ-0123456789,9-D1Z34567B9,0.64,0.38461538461538464,1.0,0.3-0.5
2_6.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,E,0.0,1.0,1.0,>1.0
2_6.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,:,0.0,1.0,1.0,>1.0
2_6.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,,0.0,1.0,1.0,>1.0
2_6.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,:,0.0,1.0,1.0,>1.0
2_6.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,,0.0,1.0,1.0,>1.0
2_6.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,.,0.0,1.0,1.0,>1.0
2_6.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,.,0.0,1.0,1.0,>1.0
2_6.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,.,0.0,1.0,1.0,>1.0
2_6.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,.,0.0,1.0,1.0,>1.0
2_6.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,.,0.0,1.0,1.0,>1.0
2_6.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,,0.0,1.0,1.0,>1.0
2_6.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,.,0.0,1.0,1.0,>1.0
2_6.png,12,ЮЯ-0123456789,-,0.14285714285714285,0.9230769230769231,1.0,0.5-1.0
2_6.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,.,0.0,1.0,1.0,>1.0
2_6.png,14,ЮЯ-0123456789,:,0.0,1.0,1.0,>1.0
2_6.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,.,0.0,1.0,1.0,>1.0
2_6.png,16,ЮЯ-0123456789,.,0.0,1.0,1.0,>1.0
2_6.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,1,0.0,1.0,1.0,>1.0
2_6.png,18,ЮЯ-0123456789,.,0.0,1.0,1.0,>1.0
2_6.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,.,0.0,1.0,1.0,>1.0
2_6.png,20,ЮЯ-0123456789,..,0.0,1.0,1.0,>1.0
2_7.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_7.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖЗ,0.5625,0.6086956521739131,0.6666666666666666,0.5-1.0
2_7.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ИЙКЛМНОПРСТУ,0.0,1.0,1.0,>1.0
2_7.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ФХЦЧШЩЪЫЬ,0.0,1.0,1.0,>1.0
2_7.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,629522V0-60E,0.11428571428571428,0.9130434782608695,1.0,0.5-1.0
2_7.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖ3,0.5,0.6521739130434783,1.0,0.5-1.0
2_7.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ИЙК АМНОПРСТ У,0.0,1.0,3.0,>1.0
2_7.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ФХЦЧШЩЪЫЬ,0.0,1.0,1.0,>1.0
2_7.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,3109-012345678,0.5405405405405406,0.5652173913043478,1.0,0.5-1.0
2_7.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЁЖЗГИЙКЛМНОПРСТ У,0.9565217391304348,0.043478260869565216,0.6666666666666666,0-0.1
2_7.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЪЫЬ,0.5625,0.6086956521739131,1.0,0.5-1.0
2_7.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,309-012345678,0.0,1.0,1.0,>1.0
2_7.png,12,ЮЯ-0123456789,АБВГДЕЁЖЗ ИЙКЛМНОПРСТУ ФХЦЧШЩЪЫЬ,0.0,2.4615384615384617,3.0,>1.0
2_7.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,3109-0123456789,0.0,1.0,1.0,>1.0
2_7.png,14,ЮЯ-0123456789,АБВГДЕЁЖЗ ИЙКЛМНОПРСТУ ФХЦЧШЩЪЫЬ,0.0,2.4615384615384617,3.0,>1.0
2_7.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,309-0123456789,0.0,1.0,1.0,>1.0
2_7.png,16,ЮЯ-0123456789,АБВГДЕЁЖЗИЙКЛМНОПРСТУФХЦЧШЩЪЫЬЭЮ,0.044444444444444446,2.4615384615384617,1.0,>1.0
2_7.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,9-0123456789,0.0,1.0,1.0,>1.0
